Substance,Source,Specific_Measure,Type_Event,Region,PRUID,Time_Period,Year_Quarter,Aggregator,Disaggregator,Unit,Value
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By year,2019,,,Number,54
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By year,2020,,,Number,225
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By year,2021,,,Number,269
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By year,2022,,,Number,248
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By year,2023,,,Number,229
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By year,2024 (Jan to Jun),,,Number,68
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By quarter,2016 Q1,,,Number,11
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By quarter,2016 Q2,,,Number,14
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By quarter,2016 Q3,,,Number,13
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By quarter,2016 Q4,,,Number,23
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By quarter,2017 Q1,,,Number,26
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By quarter,2017 Q2,,,Number,27
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By quarter,2017 Q3,,,Number,18
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By quarter,2017 Q4,,,Number,16
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By quarter,2018 Q1,,,Number,15
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By quarter,2018 Q2,,,Number,14
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By quarter,2018 Q3,,,Number,22
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By quarter,2018 Q4,,,Number,27
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By quarter,2019 Q1,,,Number,7
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By quarter,2019 Q2,,,Number,13
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By quarter,2019 Q3,,,Number,10
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By quarter,2019 Q4,,,Number,24
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By quarter,2020 Q1,,,Number,21
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By quarter,2020 Q2,,,Number,51
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By quarter,2020 Q3,,,Number,77
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By quarter,2020 Q4,,,Number,76
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By quarter,2021 Q1,,,Number,63
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By quarter,2021 Q2,,,Number,64
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By quarter,2021 Q3,,,Number,80
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By quarter,2021 Q4,,,Number,62
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By quarter,2022 Q1,,,Number,72
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By quarter,2022 Q2,,,Number,63
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By quarter,2022 Q3,,,Number,51
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By quarter,2022 Q4,,,Number,62
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By quarter,2023 Q1,,,Number,58
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By quarter,2023 Q2,,,Number,66
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By quarter,2023 Q3,,,Number,45
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By quarter,2023 Q4,,,Number,60
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By quarter,2024 Q1,,,Number,56
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Manitoba,46,By quarter,2024 Q2,,,Number,12
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2016,,,Crude rate,5.2
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2017,,,Crude rate,8
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2018,,,Crude rate,9.4
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2019,,,Crude rate,9.8
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2020,,,Crude rate,15.8
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2021,,,Crude rate,18.3
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2022,,,Crude rate,15.7
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2023,,,Crude rate,16.1
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2024 (Jan to Jun),,,Crude rate,14.9
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2016,,,Number,726
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2017,,,Number,1127
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2018,,,Number,1342
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2019,,,Number,1434
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2020,,,Number,2331
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2021,,,Number,2721
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2022,,,Number,2373
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2023,,,Number,2523
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By year,2024 (Jan to Jun),,,Number,1204
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By quarter,2016 Q1,,,Number,174
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By quarter,2016 Q2,,,Number,180
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By quarter,2016 Q3,,,Number,174
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By quarter,2016 Q4,,,Number,198
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By quarter,2017 Q1,,,Number,191
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By quarter,2017 Q2,,,Number,276
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By quarter,2017 Q3,,,Number,380
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By quarter,2017 Q4,,,Number,280
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By quarter,2018 Q1,,,Number,267
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By quarter,2018 Q2,,,Number,300
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By quarter,2018 Q3,,,Number,367
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By quarter,2018 Q4,,,Number,408
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By quarter,2019 Q1,,,Number,422
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By quarter,2019 Q2,,,Number,453
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By quarter,2019 Q3,,,Number,220
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By quarter,2019 Q4,,,Number,339
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By quarter,2020 Q1,,,Number,444
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By quarter,2020 Q2,,,Number,601
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By quarter,2020 Q3,,,Number,598
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By quarter,2020 Q4,,,Number,688
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By quarter,2021 Q1,,,Number,704
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By quarter,2021 Q2,,,Number,699
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By quarter,2021 Q3,,,Number,657
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By quarter,2021 Q4,,,Number,661
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By quarter,2022 Q1,,,Number,613
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By quarter,2022 Q2,,,Number,557
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By quarter,2022 Q3,,,Number,580
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By quarter,2022 Q4,,,Number,623
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By quarter,2023 Q1,,,Number,623
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By quarter,2023 Q2,,,Number,655
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By quarter,2023 Q3,,,Number,626
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By quarter,2023 Q4,,,Number,619
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By quarter,2024 Q1,,,Number,570
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Ontario,35,By quarter,2024 Q2,,,Number,634
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2016,,,Crude rate,2.1
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2017,,,Crude rate,2.2
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2018,,,Crude rate,1.8
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2019,,,Crude rate,1.9
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2020,,,Crude rate,2.7
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2021,,,Crude rate,2.5
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2022,,,Crude rate,6.2
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2023,,,Crude rate,6.1
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2024 (Jan to Jun),,,Crude rate,7
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2016,,,Number,176
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2017,,,Number,185
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2018,,,Number,149
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2019,,,Number,162
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2020,,,Number,231
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2021,,,Number,214
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2022,,,Number,540
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2023,,,Number,536
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By year,2024 (Jan to Jun),,,Number,319
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By quarter,2016 Q1,,,Number,52
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By quarter,2016 Q2,,,Number,44
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By quarter,2016 Q3,,,Number,43
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By quarter,2016 Q4,,,Number,37
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By quarter,2017 Q1,,,Number,44
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By quarter,2017 Q2,,,Number,52
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By quarter,2017 Q3,,,Number,48
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By quarter,2017 Q4,,,Number,41
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By quarter,2018 Q1,,,Number,36
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By quarter,2018 Q2,,,Number,39
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By quarter,2018 Q3,,,Number,27
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By quarter,2018 Q4,,,Number,47
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By quarter,2019 Q1,,,Number,40
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By quarter,2019 Q2,,,Number,46
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By quarter,2019 Q3,,,Number,37
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By quarter,2019 Q4,,,Number,39
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By quarter,2020 Q1,,,Number,39
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By quarter,2020 Q2,,,Number,51
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By quarter,2020 Q3,,,Number,73
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By quarter,2020 Q4,,,Number,68
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By quarter,2021 Q1,,,Number,56
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By quarter,2021 Q2,,,Number,58
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By quarter,2021 Q3,,,Number,51
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By quarter,2021 Q4,,,Number,49
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By quarter,2022 Q1,,,Number,116
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By quarter,2022 Q2,,,Number,136
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By quarter,2022 Q3,,,Number,143
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By quarter,2022 Q4,,,Number,145
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By quarter,2023 Q1,,,Number,110
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By quarter,2023 Q2,,,Number,126
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By quarter,2023 Q3,,,Number,127
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By quarter,2023 Q4,,,Number,173
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By quarter,2024 Q1,,,Number,160
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,Quebec,24,By quarter,2024 Q2,,,Number,159
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,New Brunswick,13,By year,2016,,,Crude rate,3.5
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,New Brunswick,13,By year,2017,,,Crude rate,4.2
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,New Brunswick,13,By year,2018,,,Crude rate,3
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,New Brunswick,13,By year,2019,,,Crude rate,3.5
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,New Brunswick,13,By year,2020,,,Crude rate,4.9
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,New Brunswick,13,By year,2021,,,Crude rate,5.3
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,New Brunswick,13,By year,2022,,,Crude rate,8.4
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,New Brunswick,13,By year,2023,,,Crude rate,11.4
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,New Brunswick,13,By year,2024 (Jan to Jun),,,Crude rate,4.4
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,New Brunswick,13,By year,2016,,,Number,27
Opioids,Deaths,Overall numbers,Accidental apparent opioid toxicity deaths,New Brunswick,13,By year,2017,,,Number,32
